backbone,dataset,run_id,artifact_dir,method,axis,seed,candidate,candidate_score,contract_valid,status,selected_epoch,val_selection_value,balanced_accuracy,cohen_kappa,macro_f1,weighted_f1,trainable_parameters,adapter_delta_ratio,adapter_parameter_count,backbone_update_norm,evidence_status,candidate_status,artifact_status,manual_status,evidence_reason,scope_note,canonical_group_n,canonical_group_seeds,configuration_homogeneous,alignment_control_available,probe_available,rq1_eligible,rq2_eligible,rq3_eligible,rq4_eligible,reviewed_by,review_date,review_notes,source_log_path,previous_status,status_change_reason,status_change_date,exclusion_reason_code,source
CBraMod,faced,faced_native_full_patch_s3407_lr1e-4_b64_e50,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_full_patch_s3407_lr1e-4_b64_e50,native_full_finetune,patch,3407,True,7,True,completed,28,0.5703273216301241,0.5719269994632313,0.5164550618108922,0.5813669808093852,0.5770075288369569,133317614,0.004851181525737047,29805,0.01150983665138483,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,unknown,unknown,no,no,PROVISIONAL,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_full_patch_s3407_lr1e-4_b64_e50,,,,UNREVIEWED,summary.json + test_metrics.json
CBraMod,faced,faced_native_full_channel_patch_s3407_lr1e-4_b64_e50,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_full_channel_patch_s3407_lr1e-4_b64_e50,native_full_finetune,channel_patch,3407,True,7,True,completed,30,0.579442391669466,0.5683038110574343,0.5101547187122065,0.5731034658075461,0.568469974021308,133347419,0.003214473370462656,59610,0.00998748280107975,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,unknown,unknown,no,no,PROVISIONAL,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_full_channel_patch_s3407_lr1e-4_b64_e50,,,,UNREVIEWED,summary.json + test_metrics.json
CBraMod,faced,faced_native_channel_s3407_adapterlr5e-4_b64_e50,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_channel_s3407_adapterlr5e-4_b64_e50,interaction_aligned,channel,3407,False,2,True,completed,16,0.25415608681071244,0.2838164251207729,0.19224609496869727,0.25089095806538303,0.2512723315808691,128433814,0.6009989976882935,29805,0.0,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,,3,"42,1024,3407",true,control_only,yes,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_channel_s3407_adapterlr5e-4_b64_e50,,,,UNREVIEWED,summary.json + test_metrics.json
CBraMod,faced,faced_native_channel_s1024_adapterlr5e-4_b64_e50,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_channel_s1024_adapterlr5e-4_b64_e50,interaction_aligned,channel,1024,False,2,True,completed,46,0.2570514198371189,0.27361782071926993,0.17855512676874552,0.23223996834711474,0.2301815114276883,128433814,0.47945570945739746,29805,0.0,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,,3,"42,1024,3407",true,control_only,yes,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_channel_s1024_adapterlr5e-4_b64_e50,,,,UNREVIEWED,summary.json + test_metrics.json
CBraMod,faced,faced_native_patch_s1024_adapterlr5e-4_b64_e50,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_patch_s1024_adapterlr5e-4_b64_e50,interaction_aligned,patch,1024,False,2,True,completed,16,0.24945002391200377,0.30112721417069244,0.21116928446771366,0.28173321044917493,0.28132381972849985,128433814,0.8436385989189148,29805,0.0,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,,3,"42,1024,3407",true,control_only,yes,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_patch_s1024_adapterlr5e-4_b64_e50,,,,UNREVIEWED,summary.json + test_metrics.json
CBraMod,faced,faced_native_patch_s3407_adapterlr5e-4_b64_e50,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_patch_s3407_adapterlr5e-4_b64_e50,interaction_aligned,patch,3407,False,2,True,completed,17,0.27544565842438173,0.32581857219538374,0.239716194003454,0.30710123641061265,0.30722903552632236,128433814,0.7843791246414185,29805,0.0,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,,3,"42,1024,3407",true,control_only,yes,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_patch_s3407_adapterlr5e-4_b64_e50,,,,UNREVIEWED,summary.json + test_metrics.json
CBraMod,faced,faced_native_channel_patch_s1024_adapterlr5e-4_b64_e50,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_channel_patch_s1024_adapterlr5e-4_b64_e50,interaction_aligned,channel_patch,1024,False,2,True,completed,29,0.2800900965662665,0.32165861513687605,0.23509692464655296,0.2944946883356739,0.29477587595626425,128463619,0.8183229565620422,59610,0.0,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,,3,"42,1024,3407",true,control_only,yes,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_channel_patch_s1024_adapterlr5e-4_b64_e50,,,,UNREVIEWED,summary.json + test_metrics.json
CBraMod,faced,faced_native_channel_patch_s3407_adapterlr5e-4_b64_e50,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_channel_patch_s3407_adapterlr5e-4_b64_e50,interaction_aligned,channel_patch,3407,False,2,True,completed,19,0.2878116542523891,0.31682769726247995,0.22969992092229574,0.3115831209985798,0.3112652235463864,128463619,0.9649509787559509,59610,0.0,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,,3,"42,1024,3407",true,control_only,yes,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_channel_patch_s3407_adapterlr5e-4_b64_e50,,,,UNREVIEWED,summary.json + test_metrics.json
CBraMod,faced,faced_evalmode_frozen_probe_s42_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_probe_s42_20260804,frozen_probe,none,42,True,102,True,completed,46,0.3693966241686475,0.3750670960815888,0.2979704219770135,0.37618588879858567,0.3768114208915497,128404009,,0,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,unknown,unknown,PROVISIONAL,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_probe_s42_20260804,,,,UNREVIEWED,summary.json + test_metrics.json
CBraMod,faced,faced_evalmode_frozen_channel_s42_lr5e-4_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_channel_s42_lr5e-4_20260804,interaction_aligned,channel,42,True,102,True,completed,28,0.37117903930131,0.3836553945249597,0.30547159979155813,0.3847724205827893,0.3839851478961803,128433814,0.4127635657787323,29805,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,primary_pair_structurally_invalid,yes,PROVISIONAL,no,PROVISIONAL,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_channel_s42_lr5e-4_20260804,,,,UNREVIEWED,summary.json + test_metrics.json
CBraMod,faced,faced_evalmode_frozen_patch_s42_lr5e-4_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_patch_s42_lr5e-4_20260804,interaction_aligned,patch,42,True,102,True,completed,47,0.38406858624912954,0.38298443370907137,0.30551962952146516,0.38481922926521017,0.3842866123669117,128433814,0.5078914165496826,29805,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,primary_pair_structurally_invalid,yes,PROVISIONAL,no,PROVISIONAL,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_patch_s42_lr5e-4_20260804,,,,UNREVIEWED,summary.json + test_metrics.json
CBraMod,faced,faced_evalmode_frozen_channel_patch_s42_lr5e-4_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_channel_patch_s42_lr5e-4_20260804,interaction_aligned,channel_patch,42,True,102,True,completed,37,0.3827924492096616,0.3951959205582394,0.31846788646688606,0.39505783033163044,0.3943868787640964,128463619,0.6623373031616211,59610,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,primary_pair_unverified,yes,PROVISIONAL,PROVISIONAL,PROVISIONAL,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_channel_patch_s42_lr5e-4_20260804,,,,UNREVIEWED,summary.json + test_metrics.json
CBraMod,faced,faced_evalmode_frozen_generic_s42_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_generic_s42_20260804,generic_bottleneck,none,42,True,102,True,completed,35,0.3891738984513592,0.3935856146001073,0.31580701608199313,0.39315171255028436,0.39197271782134063,128430274,,26265,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_generic_s42_20260804,,,,UNREVIEWED,summary.json + test_metrics.json
CBraMod,faced,faced_evalmode_frozen_lora_qkv_r8_s42_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_lora_qkv_r8_s42_20260804,lora,none,42,True,102,True,completed,12,0.40683936830501566,0.42096081588835216,0.34605608567023616,0.4224268573722585,0.4205631201279947,128480809,,0,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_lora_qkv_r8_s42_20260804,,,,UNREVIEWED,summary.json + test_metrics.json
CBraMod,faced,faced_evalmode_frozen_upper2_s42_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_upper2_s42_20260804,upper_k_finetune,none,42,True,102,True,completed,41,0.39311403088136565,0.4087493290391841,0.3330832708177044,0.4090537794941171,0.40780720379303953,129209209,,0,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_upper2_s42_20260804,,,,UNREVIEWED,summary.json + test_metrics.json
CBraMod,faced,faced_evalmode_frozen_axis_blind_s42_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_axis_blind_s42_20260804,axis_blind,generic_token_control,42,True,102,True,completed,27,0.37988063565111096,0.38727858293075684,0.30842600691407396,0.38725319859351187,0.38596753008255563,128463958,,59949,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,primary_pair_unverified,unknown,no,PROVISIONAL,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_axis_blind_s42_20260804,,,,UNREVIEWED,summary.json + test_metrics.json
CBraMod,faced,faced_evalmode_frozen_probe_s1024_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_probe_s1024_20260804,frozen_probe,none,1024,True,102,True,completed,17,0.37035614860324473,0.37909286097691897,0.2997519954984057,0.3795963124311903,0.3784459502731745,128404009,,0,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,unknown,unknown,PROVISIONAL,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_probe_s1024_20260804,,,,UNREVIEWED,summary.json + test_metrics.json
CBraMod,faced,faced_evalmode_frozen_channel_s1024_lr5e-4_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_channel_s1024_lr5e-4_20260804,interaction_aligned,channel,1024,True,102,True,completed,37,0.3727429888590089,0.37815351583467527,0.3004379562043795,0.3787534865242982,0.378690747902424,128433814,0.4023004174232483,29805,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,primary_pair_structurally_invalid,yes,PROVISIONAL,no,PROVISIONAL,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_channel_s1024_lr5e-4_20260804,,,,UNREVIEWED,summary.json + test_metrics.json
CBraMod,faced,faced_evalmode_frozen_patch_s1024_lr5e-4_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_patch_s1024_lr5e-4_20260804,interaction_aligned,patch,1024,True,102,True,completed,43,0.37655357742693985,0.3824476650563607,0.3047285464098074,0.3825379109622883,0.3821811648424867,128433814,0.5075993537902832,29805,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,primary_pair_structurally_invalid,yes,PROVISIONAL,no,PROVISIONAL,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_patch_s1024_lr5e-4_20260804,,,,UNREVIEWED,summary.json + test_metrics.json
CBraMod,faced,faced_evalmode_frozen_channel_patch_s1024_lr5e-4_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_channel_patch_s1024_lr5e-4_20260804,interaction_aligned,channel_patch,1024,True,102,True,completed,44,0.3876552683324541,0.3875469672571122,0.3088363954505686,0.387896632331497,0.3865745094976027,128463619,0.6740647554397583,59610,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,primary_pair_unverified,yes,PROVISIONAL,PROVISIONAL,PROVISIONAL,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_channel_patch_s1024_lr5e-4_20260804,,,,UNREVIEWED,summary.json + test_metrics.json
CBraMod,faced,faced_evalmode_frozen_generic_s1024_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_generic_s1024_20260804,generic_bottleneck,none,1024,True,102,True,completed,18,0.3797936165106792,0.38754696725711213,0.31001125797439844,0.3863050278036913,0.38562317376620586,128430274,,26265,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_generic_s1024_20260804,,,,UNREVIEWED,summary.json + test_metrics.json
CBraMod,faced,faced_evalmode_frozen_lora_qkv_r8_s1024_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_lora_qkv_r8_s1024_20260804,lora,none,1024,True,102,True,completed,21,0.4240920532182667,0.42243692968330643,0.3471683960495061,0.4235914236304431,0.42122702693475605,128480809,,0,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_lora_qkv_r8_s1024_20260804,,,,UNREVIEWED,summary.json + test_metrics.json
CBraMod,faced,faced_evalmode_frozen_upper2_s1024_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_upper2_s1024_20260804,upper_k_finetune,none,1024,True,102,True,completed,46,0.3947362107435042,0.4017713365539452,0.3246330887258172,0.4027601491103256,0.40082886558946806,129209209,,0,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_upper2_s1024_20260804,,,,UNREVIEWED,summary.json + test_metrics.json
CBraMod,faced,faced_evalmode_frozen_axis_blind_s1024_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_axis_blind_s1024_20260804,axis_blind,generic_token_control,1024,True,102,True,completed,32,0.3779119930974978,0.3852657004830918,0.3065033537474482,0.38599831322065864,0.3848693007810737,128463958,,59949,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,primary_pair_unverified,unknown,no,PROVISIONAL,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_axis_blind_s1024_20260804,,,,UNREVIEWED,summary.json + test_metrics.json
CBraMod,faced,faced_evalmode_frozen_probe_s3407_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_probe_s3407_20260804,frozen_probe,none,3407,True,102,True,completed,43,0.3705525299297042,0.3789586688137413,0.30011674449633086,0.38084727771879767,0.3799335591536526,128404009,,0,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,unknown,unknown,PROVISIONAL,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_probe_s3407_20260804,,,,UNREVIEWED,summary.json + test_metrics.json
CBraMod,faced,faced_evalmode_frozen_channel_s3407_lr5e-4_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_channel_s3407_lr5e-4_20260804,interaction_aligned,channel,3407,True,102,True,completed,43,0.3713681986265188,0.37654320987654316,0.2984813084112149,0.37761446006560856,0.3772978722061226,128433814,0.40668967366218567,29805,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,primary_pair_structurally_invalid,yes,PROVISIONAL,no,PROVISIONAL,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_channel_s3407_lr5e-4_20260804,,,,UNREVIEWED,summary.json + test_metrics.json
CBraMod,faced,faced_evalmode_frozen_patch_s3407_lr5e-4_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_patch_s3407_lr5e-4_20260804,interaction_aligned,patch,3407,True,102,True,completed,37,0.38032896945283656,0.39492753623188404,0.3175710863451724,0.394399891034501,0.39344903177876545,128433814,0.5034801363945007,29805,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,primary_pair_structurally_invalid,yes,PROVISIONAL,no,PROVISIONAL,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_patch_s3407_lr5e-4_20260804,,,,UNREVIEWED,summary.json + test_metrics.json
CBraMod,faced,faced_evalmode_frozen_channel_patch_s3407_lr5e-4_20260804,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_channel_patch_s3407_lr5e-4_20260804,interaction_aligned,channel_patch,3407,True,102,True,completed,18,0.3775539568345323,0.39023081052066555,0.31227865505603936,0.389112028967704,0.3881569328609679,128463619,0.6617234945297241,59610,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,primary_pair_unverified,yes,PROVISIONAL,PROVISIONAL,PROVISIONAL,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_evalmode_frozen_channel_patch_s3407_lr5e-4_20260804,,,,UNREVIEWED,summary.json + test_metrics.json
